user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,predictedByModel,win_rate,tries,device,tbs,tsad
2426,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.666666667,3,iphone,NULL,85598
8610,NULL,NULL,5/27/2015,35591,0,1530,6,0.222222222,0.222222222,0.222222222,0.5,8,ipad,35046,211222
5754,NULL,NULL,5/27/2015,65060,0,3679,4,0.444444444,0.466666667,0.466666667,0.545454545,22,iphone,44751.33333,200021
1582,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,2,ipad,NULL,185393
7624,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,1,4,ipad,NULL,220598
3086,NULL,NULL,5/27/2015,8037,0,5811,2,0.555555556,0.666666667,0.410154991,0.727272727,22,iphone,4983,14259
9372,NULL,NULL,5/26/2015,113914,0,599,2,0.155555556,0.155555556,0.155555556,0.666666667,3,ipad,8061,114514
5739,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.5,6,ipad,NULL,116284
6428,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.875,8,iphone,NULL,109315
3757,NULL,NULL,5/27/2015,8487,-1,301,2,0.155555556,0.333333333,0.333333333,0.5,2,iphone,39,8794
2857,NULL,NULL,5/27/2015,26078,1,661,2,0.222222222,0.288888889,0.288888889,0.5,6,iphone,5070,26740
7463,NULL,NULL,5/27/2015,71739,-1,11,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,1243,71751
3137,NULL,NULL,5/27/2015,7774,0,2020,5,0.222222222,0.288888889,0.288888889,0.666666667,9,iphone,19618,86746
1352,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,95872
5244,NULL,NULL,5/27/2015,17840,0,1034,3,0.288888889,0.333333333,0.333333333,0.8,10,ipad,17074,52876
2634,NULL,NULL,5/26/2015,101545,-1,25,3,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,56.5,101632
8387,NULL,NULL,5/27/2015,50411,0,4229,8,0.555555556,0.666666667,0.450219364,0.484848485,33,ipad,7178.285714,101266
1859,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,1,7,iphone,NULL,9145
9293,NULL,NULL,5/27/2015,6118,0,1069,1,0.266666667,0.444444444,0.444444444,0.625,8,ipad,NULL,7188
2817,NULL,NULL,5/27/2015,14829,-1,138,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,14968
1413,NULL,NULL,5/27/2015,71737,0,919,6,0.222222222,0.222222222,0.222222222,1,4,iphone,18165.8,162474
2676,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.5,4,iphone,NULL,216954
3036,NULL,NULL,5/27/2015,8426,0,490,1,0.222222222,0.6,0.6,1,3,iphone,NULL,8917
361,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,225557
6623,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,210682
7544,NULL,NULL,5/25/2015,182264,0,877,2,0.355555556,0.355555556,0.355555556,1,9,ipad,47315,183142
8741,NULL,NULL,5/27/2015,887,0,1878,1,0.333333333,0.4,0.4,0.7,10,ipad,NULL,2766
8748,NULL,NULL,5/27/2015,3677,0,15280,14,0.888888889,1,0.672120075,0.492957746,71,iphone,15157.76923,201520
6527,NULL,NULL,5/27/2015,84218,0,884,2,0.222222222,0.222222222,0.222222222,1,3,ipad,73240,85103
1563,NULL,NULL,5/27/2015,1934,0,4670,7,0.466666667,0.555555556,0.449937964,0.69047619,42,iphone,30611.66667,186948
6341,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,0.5,2,iphone,NULL,234105
8256,NULL,NULL,5/26/2015,93174,0,4324,6,0.333333333,0.355555556,0.355555556,0.583333333,12,iphone,14254.2,166099
885,NULL,NULL,5/27/2015,77663,0,3890,3,0.355555556,0.355555556,0.355555556,0.8,15,iphone,60674,163783
3702,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,216634
1066,NULL,NULL,5/26/2015,108137,0,671,2,0.177777778,0.177777778,0.177777778,0.285714286,7,iphone,906,109045
9310,NULL,NULL,5/27/2015,54158,0,3669,10,0.444444444,0.444444444,0.444444444,0.611111111,18,iphone,10612.22222,149762
8314,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,1,4,iphone,NULL,85994
1015,NULL,NULL,5/25/2015,199335,0,1364,2,0.177777778,0.177777778,0.177777778,0.285714286,7,iphone,114131,200700
4591,NULL,NULL,5/27/2015,11726,0,2504,12,0.444444444,0.888888889,0.401492075,0.846153846,13,iphone,194.1818182,14707
4354,NULL,NULL,5/26/2015,106761,0,782,3,0.266666667,0.266666667,0.266666667,1,6,iphone,31990,169365
1440,NULL,NULL,5/27/2015,54929,-1,149,2,0.133333333,0.288888889,0.288888889,1,1,iphone,102590,157521
4057,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,ipod,NULL,68067
4687,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.333333333,3,ipad,NULL,55919
8770,NULL,NULL,5/27/2015,2633,0,6215,6,0.555555556,0.888888889,0.433056281,0.75,20,iphone,24823.8,127170
2447,NULL,NULL,5/25/2015,188392,-1,244,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,188637
2748,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,1,5,iphone,NULL,186974
4677,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,187261
9764,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,27423
4884,NULL,NULL,5/27/2015,49799,-1,311,2,0.177777778,0.177777778,0.177777778,0.5,4,ipod,43062,50111
4589,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,177382
406,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,107852
3659,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,170554
4234,NULL,NULL,NULL,NULL,-1,0,2,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,38638,212433
496,NULL,NULL,5/27/2015,85658,0,367,1,0.2,0.266666667,0.266666667,1,4,iphone,NULL,86026
6874,NULL,NULL,5/27/2015,11758,1,2709,2,0.177777778,0.177777778,0.177777778,0.272727273,11,iphone,5053,17242
4405,NULL,NULL,5/27/2015,40663,0,1585,5,0.222222222,0.222222222,0.222222222,0.428571429,7,iphone,34065.25,177496
7153,NULL,NULL,5/27/2015,83399,0,2933,6,0.266666667,0.266666667,0.266666667,0.375,32,iphone,34172.8,254766
1401,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,182739
756,NULL,NULL,5/27/2015,27257,0,6993,15,0.555555556,0.622222222,0.487963396,0.611111111,18,iphone,13187.92857,212290
2066,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,15621
7012,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,46433
1769,NULL,NULL,5/27/2015,28365,0,5275,11,0.555555556,0.733333333,0.467921247,0.5,26,iphone,4403.2,72710
2267,NULL,NULL,5/27/2015,11131,0,3299,6,0.466666667,0.622222222,0.622222222,0.631578947,19,iphone,38827.2,206080
9102,NULL,NULL,5/27/2015,3339,0,419,3,0.177777778,0.222222222,0.222222222,0.285714286,7,iphone,1811.5,3800
7731,NULL,NULL,NULL,NULL,0,0,1,0.4,0.4,0.4,0.785714286,14,iphone,NULL,186945
4312,NULL,NULL,5/27/2015,38109,0,12599,17,0.666666667,0.666666667,0.601019378,0.480769231,52,iphone,9069.3125,178689
9217,NULL,NULL,5/26/2015,170499,0,2082,5,0.4,0.444444444,0.444444444,0.846153846,13,iphone,40191,185282
7462,NULL,NULL,5/27/2015,76735,0,219,1,0.155555556,0.288888889,0.288888889,1,2,iphone,NULL,76955
6240,NULL,NULL,5/25/2015,187374,0,1753,3,0.444444444,0.444444444,0.444444444,0.6875,16,iphone,54100,215134
4583,NULL,NULL,5/25/2015,177696,0,6992,5,0.622222222,0.622222222,0.622222222,0.65,60,ipad,50509.75,238843
7858,NULL,NULL,5/27/2015,7494,1,1169,3,0.222222222,0.222222222,0.222222222,0.75,4,iphone,11280.5,30877
4079,NULL,NULL,5/27/2015,27835,0,758,1,0.222222222,0.288888889,0.288888889,1,3,iphone,NULL,28594
1801,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.5,12,ipad,NULL,135535
6095,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,189809
5948,NULL,NULL,5/25/2015,192668,0,459,2,0.222222222,0.222222222,0.222222222,0.75,4,ipad,841,193128
8363,NULL,NULL,5/27/2015,41333,-1,128,2,0.155555556,0.155555556,0.155555556,0.5,2,iphone,16903,41462
7139,NULL,NULL,5/27/2015,23196,0,5356,13,0.444444444,0.555555556,0.457118831,0.576923077,26,ipad,9849.916667,141768
1813,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,254282
4068,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,187780
5806,NULL,NULL,5/26/2015,155361,0,2754,5,0.222222222,0.222222222,0.222222222,0.176470588,17,iphone,5532,169565
4088,NULL,NULL,5/27/2015,11223,0,2916,6,0.4,0.4,0.4,0.576923077,26,iphone,36853.6,195677
5187,NULL,NULL,5/26/2015,127942,0,1048,2,0.288888889,0.288888889,0.288888889,0.857142857,7,iphone,1209,128991
3371,NULL,NULL,5/27/2015,14727,1,1039,4,0.288888889,0.288888889,0.288888889,0.818181818,11,ipod,398,15891
4032,NULL,NULL,5/27/2015,3572,0,2574,3,0.333333333,0.333333333,0.333333333,0.888888889,9,ipad,84688,172992
9134,NULL,NULL,5/25/2015,218324,-1,0,2,NULL,NULL,0.5,NULL,NULL,iphone,42,218325
9652,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,78083
7251,NULL,NULL,5/27/2015,7512,0,4026,2,0.555555556,0.644444444,0.398350622,0.681818182,22,ipad,4160,11539
4201,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.875,8,ipad,NULL,26070
1812,NULL,NULL,5/27/2015,37805,1,9615,6,0.333333333,0.666666667,0.409650029,0.875,8,iphone,12837.6,103538
6367,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.3125,16,ipad,NULL,236275
7387,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,254582
9441,NULL,NULL,NULL,NULL,1,0,1,0.333333333,0.333333333,0.333333333,0.533333333,15,ipad,NULL,50074
2840,NULL,NULL,5/25/2015,205506,0,147,2,0.222222222,0.222222222,0.222222222,1,3,iphone,3351,205654
195,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,122408
7027,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,1,5,ipad,NULL,179013
296,NULL,NULL,5/27/2015,61656,-1,465,6,0.133333333,0.133333333,0.133333333,1,1,iphone,34550.2,234508
3520,NULL,NULL,5/26/2015,88140,0,1361,3,0.222222222,0.222222222,0.222222222,0.5,4,ipad,60413.5,209028
2660,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,188964
7318,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,2,iphone,NULL,108654
3373,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,207772
3256,NULL,NULL,5/25/2015,222100,0,251,3,0.177777778,0.177777778,0.177777778,1,3,ipad,4579,222356
773,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,69624
901,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,28851
7461,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,256620
3303,NULL,NULL,NULL,NULL,1,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,1776
9063,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,52674
7476,NULL,NULL,5/25/2015,254137,-1,11,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,254149
175,NULL,NULL,5/27/2015,33153,0,353,4,0.177777778,0.177777778,0.177777778,0.285714286,7,ipad,27808,93537
7160,NULL,NULL,5/27/2015,36767,-1,321,7,0.177777778,0.177777778,0.177777778,0.25,4,ipad,13072,113581
9407,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipod,NULL,41682
3912,NULL,NULL,5/26/2015,171003,0,1932,3,0.444444444,0.444444444,0.444444444,0.923076923,13,iphone,53490,183694
1092,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.8,10,iphone,NULL,246267
8015,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.571428571,7,iphone,NULL,122462
3767,NULL,NULL,5/27/2015,29043,0,1368,3,0.333333333,0.333333333,0.333333333,0.533333333,15,iphone,22529.5,74299
7037,NULL,NULL,5/27/2015,78317,0,1738,2,0.177777778,0.2,0.2,0.75,4,ipod,1552,80268
105,NULL,NULL,5/25/2015,211685,-1,34,2,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,78,211720
7936,NULL,NULL,5/27/2015,69353,-1,1,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,27,69355
1865,NULL,NULL,5/27/2015,47757,0,8116,13,0.555555556,0.666666667,0.488154498,0.6,25,ipad,14579.58333,222723
6120,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,134005
8933,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,210193
8317,NULL,NULL,5/27/2015,3290,0,4768,8,0.444444444,0.444444444,0.444444444,0.409090909,22,iphone,29127.85714,207833
4662,NULL,NULL,5/27/2015,14015,0,902,1,0.222222222,0.222222222,0.222222222,0.75,4,iphone,NULL,14918
9990,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.8,5,iphone,NULL,192199
8259,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.833333333,6,iphone,NULL,206894
8257,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,204238
1733,NULL,NULL,5/27/2015,1746,0,4432,9,0.555555556,0.888888889,0.441476186,0.727272727,22,iphone,14337.25,115332
9922,NULL,NULL,5/27/2015,10949,0,4548,5,0.4,0.444444444,0.444444444,0.481481481,54,ipod,38300.25,165607
4408,NULL,NULL,5/25/2015,193476,0,2994,3,0.444444444,0.444444444,0.444444444,0.866666667,15,iphone,31506,258195
1399,NULL,NULL,5/27/2015,81252,0,1095,1,0.266666667,0.444444444,0.444444444,0.666666667,9,ipad,NULL,82348
9545,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,24582
5273,NULL,NULL,5/27/2015,52661,1,3432,8,0.444444444,0.444444444,0.444444444,0.727272727,22,iphone,19762.57143,164310
2924,NULL,NULL,5/27/2015,38067,0,13252,11,0.444444444,0.555555556,0.473618276,0.705882353,17,ipad,8633.3,125167
4029,NULL,NULL,5/27/2015,7457,0,3632,2,0.511111111,0.666666667,0.381092473,0.722222222,18,iphone,44967,53682
1071,NULL,NULL,NULL,NULL,-1,0,1,NULL,0.444444444,0.444444444,NULL,NULL,iphone,NULL,79295
9324,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,1,7,iphone,NULL,86930
5388,NULL,NULL,5/27/2015,40970,-1,489,2,0.177777778,0.177777778,0.177777778,0.166666667,6,iphone,444,41482
33,NULL,NULL,5/25/2015,208215,0,102,3,0.266666667,0.266666667,0.266666667,0.666666667,6,ipad,17550.5,208366
5573,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,0.5,4,ipad,NULL,236636
3221,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,84691
5904,NULL,NULL,5/27/2015,9583,0,836,4,0.222222222,0.466666667,0.466666667,0.75,4,iphone,20021.66667,69655
4905,NULL,NULL,5/27/2015,31464,0,1585,2,0.2,0.466666667,0.466666667,0.352941176,17,ipad,584,33185
5281,NULL,NULL,5/26/2015,119200,0,743,5,0.222222222,0.355555556,0.355555556,0.6,5,iphone,473,121102
8973,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.888888889,9,ipad,NULL,6258
3214,NULL,NULL,5/27/2015,44515,0,497,2,0.222222222,0.222222222,0.222222222,0.75,4,ipad,1905,45013
1291,NULL,NULL,5/26/2015,147561,0,1830,1,0.4,0.4,0.4,0.52,25,iphone,NULL,149392
9584,NULL,NULL,5/27/2015,32750,0,364,2,0.288888889,0.288888889,0.288888889,0.625,8,ipod,11638,33115
9520,NULL,NULL,5/27/2015,8488,0,1574,4,0.222222222,0.444444444,0.444444444,1,3,iphone,1993.333333,14577
849,NULL,NULL,5/27/2015,10140,1,4015,6,0.222222222,0.377777778,0.377777778,0.833333333,6,iphone,8434.8,52817
9272,NULL,NULL,5/27/2015,21494,-1,149,3,0.177777778,0.177777778,0.177777778,0.333333333,3,iphone,39433,100360
4601,NULL,NULL,5/27/2015,24015,-1,735,1,0.155555556,0.155555556,0.155555556,NULL,NULL,ipad,NULL,24751
5517,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,32703
2324,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,31564
5004,NULL,NULL,5/26/2015,103978,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,103979
4474,NULL,NULL,5/25/2015,186756,-1,100,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,114882,186857
8706,NULL,NULL,5/27/2015,9756,0,2972,5,0.333333333,0.444444444,0.33571185,1,7,iphone,830.5,13249
2767,NULL,NULL,5/27/2015,9689,0,3430,9,0.4,0.444444444,0.444444444,0.666666667,18,iphone,22722.5,191739
5181,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,82260
5855,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,0.5,6,ipad,NULL,201517
8436,NULL,NULL,5/27/2015,21501,0,343,5,0.222222222,0.222222222,0.222222222,0.5,6,iphone,23953.25,116656
3927,NULL,NULL,5/26/2015,100413,0,2032,4,0.444444444,0.444444444,0.444444444,0.6875,16,iphone,4827.333333,108244
9967,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.888888889,9,iphone,NULL,258508
3948,NULL,NULL,5/25/2015,175347,0,4007,10,0.222222222,0.222222222,0.222222222,0.15625,32,ipad,2753.555556,200677
4911,NULL,NULL,5/26/2015,131179,0,336,2,0.177777778,0.177777778,0.177777778,0.5,4,ipad,3787,131516
2914,NULL,NULL,5/27/2015,858,0,2573,3,0.222222222,0.466666667,0.466666667,1,5,iphone,55864,113047
3571,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,130936
520,NULL,NULL,5/25/2015,190642,0,2391,4,0.288888889,0.288888889,0.288888889,0.291666667,24,ipad,34234.33333,228874
4427,NULL,NULL,5/27/2015,9917,0,1046,4,0.333333333,0.666666667,0.666666667,0.7,10,iphone,32286.66667,107253
1466,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,176881
3770,NULL,NULL,5/27/2015,3513,0,8676,11,0.444444444,0.444444444,0.499450267,0.342857143,35,iphone,11306.1,116653
7851,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,1999
7564,NULL,NULL,5/27/2015,599,-1,159,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,759
6693,NULL,NULL,5/27/2015,20356,0,218,1,0.2,0.333333333,0.333333333,0.6,5,iphone,NULL,20575
3332,NULL,NULL,5/27/2015,38982,0,1057,6,0.222222222,0.222222222,0.222222222,0.375,8,ipod,15395.4,112287
6007,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.75,4,ipad,NULL,3134
6682,NULL,NULL,5/27/2015,34232,0,11086,18,0.555555556,0.555555556,0.636157724,0.494623656,93,iphone,11781.88235,214114
389,NULL,NULL,5/27/2015,80735,1,4433,5,0.4,0.444444444,0.444444444,0.55,20,iphone,21805.25,168695
3135,NULL,NULL,5/27/2015,3028,0,18801,16,0.822222222,0.911111111,0.911111111,0.245762712,118,iphone,6401.533333,100905
3925,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.8,10,iphone,NULL,190113
6636,NULL,NULL,5/27/2015,6234,0,1717,1,0.222222222,0.444444444,0.444444444,0.6,5,iphone,NULL,7952
9247,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.333333333,6,iphone,NULL,146410
9371,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,20891
8729,NULL,NULL,5/27/2015,26696,0,3151,4,0.177777778,0.444444444,0.444444444,0.117647059,17,iphone,3768,96317
4,NULL,NULL,5/27/2015,65661,0,369,1,0.222222222,0.333333333,0.333333333,1,3,iphone,NULL,66031
98,NULL,NULL,5/27/2015,3216,-1,101,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,240,3536
3426,NULL,NULL,5/27/2015,27441,0,278,1,0.155555556,0.177777778,0.177777778,1,2,ipad,NULL,27720
6186,NULL,NULL,5/25/2015,232861,0,3080,1,0.288888889,0.288888889,0.288888889,0.692307692,13,ipad,NULL,235942
9778,8,1,5/27/2015,14260,0,5038,11,0.577777778,0.577777778,0.577777778,0.607142857,28,iphone,20597.3,220249
2554,NULL,NULL,5/25/2015,173657,0,2273,4,0.222222222,0.222222222,0.222222222,0.5,4,ipad,25207.66667,248849
1994,NULL,NULL,5/25/2015,219006,-1,0,2,0.133333333,0.133333333,0.133333333,1,1,iphone,30,219007
3536,NULL,NULL,5/26/2015,109032,-1,99,2,0.133333333,0.133333333,0.133333333,1,1,iphone,20828,129952
5769,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,9529
3781,NULL,NULL,5/27/2015,57,1,8422,8,0.511111111,0.888888889,0.475006128,0.75,24,iphone,5248.714286,38117
5105,NULL,NULL,5/26/2015,98403,0,4123,4,0.555555556,0.555555556,0.555555556,0.566666667,30,iphone,53038,258586
287,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.5,4,iphone,NULL,176712
4367,NULL,NULL,5/26/2015,100211,0,2113,7,0.4,0.4,0.4,0.6,15,ipad,25039,212338
6032,NULL,NULL,5/27/2015,36376,0,3027,1,0.444444444,0.733333333,0.380864105,0.5,26,iphone,NULL,39404
7445,NULL,NULL,5/27/2015,26195,0,3451,8,0.444444444,0.444444444,0.40273081,0.7,20,ipad,12308,108767
926,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,81582
1423,NULL,NULL,5/26/2015,125543,-1,960,6,0.222222222,0.222222222,0.222222222,0.428571429,7,iphone,7879.6,165440
3235,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,207779
9899,NULL,NULL,5/25/2015,189269,0,1559,3,0.222222222,0.222222222,0.222222222,0.75,4,iphone,18573,227695
1854,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,6110
943,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.333333333,3,iphone,NULL,168609
5784,NULL,NULL,5/25/2015,212202,0,5327,7,0.666666667,0.666666667,0.666666667,0.655172414,29,iphone,3278.666667,222194
7323,NULL,NULL,5/27/2015,27221,0,1810,9,0.333333333,0.377777778,0.377777778,0.470588235,17,iphone,19043.125,179567
6993,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipad,NULL,99535
8299,NULL,NULL,5/27/2015,74300,0,246,3,0.222222222,0.222222222,0.222222222,1,3,iphone,2640.5,79182
3969,NULL,NULL,5/27/2015,36736,1,5702,9,0.666666667,0.888888889,0.518307659,0.613636364,44,iphone,9760,115730
9709,NULL,NULL,5/27/2015,58593,0,4306,1,0.333333333,0.555555556,0.555555556,0.636363636,11,iphone,NULL,62900
8800,NULL,NULL,5/27/2015,21296,-1,76,1,0.133333333,0.222222222,0.222222222,NULL,NULL,iphone,NULL,21373
6064,NULL,NULL,5/27/2015,51887,-1,178,2,0.133333333,0.133333333,0.133333333,1,1,iphone,73480,125390
9030,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,203065
6103,NULL,NULL,5/27/2015,3252,0,2464,1,0.4,0.4,0.4,1,15,ipod,NULL,5717
4039,NULL,NULL,5/27/2015,3875,0,2232,5,0.333333333,0.333333333,0.357728132,0.636363636,11,iphone,1233,8285
3586,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.4,5,ipad,NULL,18203
6767,NULL,NULL,5/27/2015,17977,0,1150,2,0.288888889,0.288888889,0.288888889,0.588235294,17,iphone,1249,19128
4770,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.857142857,7,ipad,NULL,207033
7211,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipad,NULL,123168
826,NULL,NULL,5/27/2015,22526,0,2053,6,0.4,0.444444444,0.366607045,0.8125,16,iphone,3444.4,40018
1575,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,166594
1421,NULL,NULL,5/26/2015,109909,-1,396,1,0.155555556,0.155555556,0.155555556,0.25,4,ipad,NULL,110306
4160,NULL,NULL,5/27/2015,95,0,1088,2,0.333333333,0.377777778,0.377777778,0.888888889,9,iphone,2927,3625
9246,NULL,NULL,5/26/2015,95676,-1,95,2,0.155555556,0.155555556,0.155555556,NULL,NULL,iphone,3963,99657
3079,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.4,5,iphone,NULL,101260
3713,NULL,NULL,5/27/2015,28199,0,6917,8,0.4,0.4,0.426815596,0.703703704,27,ipad,12928.42857,118762
